date,train_id,trip_no,delay_minutes,is_weekend
2026-02-04,KMRL-12,4,0.06,0
2026-02-04,KMRL-12,5,0.25,0
2026-02-04,KMRL-12,6,0.54,0
2026-02-04,KMRL-12,7,0.87,0
2026-02-04,KMRL-13,1,1.59,0
2026-02-04,KMRL-13,2,2.54,0
2026-02-04,KMRL-13,3,1.21,0
2026-02-04,KMRL-13,4,1.44,0
2026-02-04,KMRL-13,5,1.26,0
2026-02-04,KMRL-13,6,1.84,0
2026-02-04,KMRL-13,7,0.83,0
2026-02-04,KMRL-13,8,1.9,0
2026-02-04,KMRL-14,1,0.42,0
2026-02-04,KMRL-14,2,0.73,0
2026-02-04,KMRL-14,3,0.34,0
2026-02-04,KMRL-14,4,0.14,0
2026-02-04,KMRL-14,5,0.17,0
2026-02-04,KMRL-14,6,0.13,0
2026-02-04,KMRL-14,7,0.14,0
2026-02-04,KMRL-15,1,0.77,0
2026-02-04,KMRL-15,2,1.69,0
2026-02-04,KMRL-15,3,1.71,0
2026-02-04,KMRL-15,4,1.04,0
2026-02-04,KMRL-15,5,0.63,0
2026-02-04,KMRL-15,6,0.5,0
2026-02-04,KMRL-15,7,0.11,0
2026-02-04,KMRL-16,1,0.18,0
2026-02-04,KMRL-16,2,2.26,0
2026-02-04,KMRL-16,3,0.31,0
2026-02-04,KMRL-16,4,0.71,0
2026-02-04,KMRL-16,5,0.77,0
2026-02-04,KMRL-16,6,0.2,0
2026-02-04,KMRL-16,7,1.14,0
2026-02-04,KMRL-16,8,0.08,0
2026-02-04,KMRL-17,1,0.25,0
2026-02-04,KMRL-17,2,0.65,0
2026-02-04,KMRL-17,3,0.53,0
2026-02-04,KMRL-17,4,1.06,0
2026-02-04,KMRL-17,5,2.55,0
2026-02-04,KMRL-17,6,0.23,0
2026-02-04,KMRL-17,7,0.03,0
2026-02-04,KMRL-17,8,0.32,0
2026-02-04,KMRL-17,9,1.39,0
2026-02-04,KMRL-18,1,1.07,0
2026-02-04,KMRL-18,2,0.58,0
2026-02-04,KMRL-18,3,0.48,0
2026-02-04,KMRL-18,4,0.38,0
2026-02-04,KMRL-18,5,0.19,0
2026-02-04,KMRL-18,6,0.33,0
2026-02-04,KMRL-18,7,0.17,0
2026-02-04,KMRL-19,1,0.14,0
2026-02-04,KMRL-19,2,4.38,0
2026-02-04,KMRL-19,3,0.56,0
2026-02-04,KMRL-19,4,0.2,0
2026-02-04,KMRL-19,5,1.39,0
2026-02-04,KMRL-19,6,0.58,0
2026-02-04,KMRL-19,7,1.03,0
2026-02-04,KMRL-20,1,11.58,0
2026-02-04,KMRL-20,2,0.73,0
2026-02-04,KMRL-20,3,1.29,0
2026-02-04,KMRL-20,4,2.52,0
2026-02-04,KMRL-20,5,1.94,0
2026-02-04,KMRL-20,6,0.36,0
2026-02-04,KMRL-20,7,4.78,0
2026-02-04,KMRL-20,8,2.22,0
2026-02-04,KMRL-21,1,0.6,0
2026-02-04,KMRL-21,2,2.94,0
2026-02-04,KMRL-21,3,0.96,0
2026-02-04,KMRL-21,4,0.77,0
2026-02-04,KMRL-21,5,2.8,0
2026-02-04,KMRL-21,6,0.23,0
2026-02-04,KMRL-21,7,4.79,0
2026-02-04,KMRL-21,8,0.1,0
2026-02-04,KMRL-22,1,0.12,0
2026-02-04,KMRL-22,2,0.21,0
2026-02-04,KMRL-22,3,0.9,0
2026-02-04,KMRL-22,4,0.93,0
2026-02-04,KMRL-22,5,4.27,0
2026-02-04,KMRL-22,6,0.63,0
2026-02-04,KMRL-22,7,1.41,0
2026-02-04,KMRL-22,8,0.48,0
2026-02-04,KMRL-22,9,0.82,0
2026-02-04,KMRL-23,1,0.05,0
2026-02-04,KMRL-23,2,1.38,0
2026-02-04,KMRL-23,3,0.84,0
2026-02-04,KMRL-23,4,0.79,0
2026-02-04,KMRL-23,5,0.2,0
2026-02-04,KMRL-23,6,0.41,0
2026-02-04,KMRL-23,7,0.21,0
2026-02-04,KMRL-23,8,0.97,0
2026-02-04,KMRL-24,1,4.32,0
2026-02-04,KMRL-24,2,0.17,0
2026-02-04,KMRL-24,3,0.11,0
2026-02-04,KMRL-24,4,0.33,0
2026-02-04,KMRL-24,5,0.56,0
2026-02-04,KMRL-24,6,0.97,0
2026-02-04,KMRL-24,7,0.55,0
2026-02-04,KMRL-24,8,3.38,0
2026-02-04,KMRL-24,9,1.08,0
2026-02-04,KMRL-25,1,0.41,0
2026-02-04,KMRL-25,2,0.7,0
2026-02-04,KMRL-25,3,3.25,0
2026-02-04,KMRL-25,4,4.21,0
2026-02-04,KMRL-25,5,1.52,0
2026-02-04,KMRL-25,6,1.2,0
2026-02-04,KMRL-25,7,0.33,0
2026-02-04,KMRL-25,8,0.57,0
2026-02-04,KMRL-25,9,2.43,0
2026-02-04,KMRL-26,1,0.04,0
2026-02-04,KMRL-26,2,0.74,0
2026-02-04,KMRL-26,3,0.21,0
2026-02-04,KMRL-26,4,0.2,0
2026-02-04,KMRL-26,5,0.44,0
2026-02-04,KMRL-26,6,0.48,0
2026-02-04,KMRL-26,7,0.84,0
2026-02-04,KMRL-26,8,0.13,0
2026-02-04,KMRL-27,1,0.34,0
2026-02-04,KMRL-27,2,0.14,0
2026-02-04,KMRL-27,3,0.6,0
2026-02-04,KMRL-27,4,0.17,0
2026-02-04,KMRL-27,5,1.7,0
2026-02-04,KMRL-27,6,0.05,0
2026-02-04,KMRL-27,7,0.67,0
2026-02-04,KMRL-27,8,0.98,0
2026-02-04,KMRL-27,9,1.82,0
2026-02-04,KMRL-28,1,0.23,0
2026-02-04,KMRL-28,2,0.91,0
2026-02-04,KMRL-28,3,0.99,0
2026-02-04,KMRL-28,4,0.68,0
2026-02-04,KMRL-28,5,1.52,0
2026-02-04,KMRL-28,6,0.49,0
2026-02-04,KMRL-28,7,1.0,0
2026-02-04,KMRL-28,8,0.16,0
2026-02-04,KMRL-28,9,2.8,0
2026-02-04,KMRL-29,1,0.76,0
2026-02-04,KMRL-29,2,1.06,0
2026-02-04,KMRL-29,3,0.29,0
2026-02-04,KMRL-29,4,0.44,0
2026-02-04,KMRL-29,5,0.16,0
2026-02-04,KMRL-29,6,2.41,0
2026-02-04,KMRL-29,7,1.89,0
2026-02-04,KMRL-29,8,0.13,0
2026-02-04,KMRL-30,1,0.98,0
2026-02-04,KMRL-30,2,2.66,0
2026-02-04,KMRL-30,3,0.44,0
2026-02-04,KMRL-30,4,3.07,0
2026-02-04,KMRL-30,5,1.08,0
2026-02-04,KMRL-30,6,3.59,0
2026-02-04,KMRL-30,7,0.29,0
2026-02-04,KMRL-30,8,0.62,0
2026-02-04,KMRL-30,9,2.62,0
2026-02-05,KMRL-1,1,0.95,0
2026-02-05,KMRL-1,2,0.7,0
2026-02-05,KMRL-1,3,0.3,0
2026-02-05,KMRL-1,4,0.7,0
2026-02-05,KMRL-1,5,0.26,0
2026-02-05,KMRL-1,6,2.56,0
2026-02-05,KMRL-1,7,0.14,0
2026-02-05,KMRL-2,1,0.75,0
2026-02-05,KMRL-2,2,0.49,0
2026-02-05,KMRL-2,3,0.34,0
2026-02-05,KMRL-2,4,0.55,0
2026-02-05,KMRL-2,5,0.1,0
2026-02-05,KMRL-2,6,0.45,0
2026-02-05,KMRL-2,7,1.83,0
2026-02-05,KMRL-2,8,0.13,0
2026-02-05,KMRL-2,9,0.66,0
2026-02-05,KMRL-3,1,1.21,0
2026-02-05,KMRL-3,2,1.37,0
2026-02-05,KMRL-3,3,0.15,0
2026-02-05,KMRL-3,4,1.08,0
2026-02-05,KMRL-3,5,1.15,0
2026-02-05,KMRL-3,6,0.63,0
2026-02-05,KMRL-3,7,0.44,0
2026-02-05,KMRL-3,8,0.05,0
2026-02-05,KMRL-4,1,0.01,0
2026-02-05,KMRL-4,2,0.7,0
2026-02-05,KMRL-4,3,0.36,0
2026-02-05,KMRL-4,4,0.26,0
2026-02-05,KMRL-4,5,0.1,0
2026-02-05,KMRL-4,6,2.16,0
2026-02-05,KMRL-4,7,0.16,0
2026-02-05,KMRL-4,8,0.87,0
2026-02-05,KMRL-5,1,0.03,0
2026-02-05,KMRL-5,2,0.86,0
2026-02-05,KMRL-5,3,0.85,0
2026-02-05,KMRL-5,4,1.89,0
2026-02-05,KMRL-5,5,0.72,0
2026-02-05,KMRL-5,6,0.02,0
2026-02-05,KMRL-5,7,2.55,0
2026-02-05,KMRL-5,8,0.08,0
2026-02-05,KMRL-5,9,0.22,0
2026-02-05,KMRL-6,1,1.09,0
2026-02-05,KMRL-6,2,0.97,0
2026-02-05,KMRL-6,3,1.02,0
2026-02-05,KMRL-6,4,0.44,0
2026-02-05,KMRL-6,5,0.38,0
2026-02-05,KMRL-6,6,0.71,0
2026-02-05,KMRL-6,7,0.25,0
2026-02-05,KMRL-7,1,0.44,0
2026-02-05,KMRL-7,2,0.35,0
2026-02-05,KMRL-7,3,0.97,0
2026-02-05,KMRL-7,4,4.55,0
2026-02-05,KMRL-7,5,5.17,0
2026-02-05,KMRL-7,6,4.46,0
2026-02-05,KMRL-7,7,0.46,0
2026-02-05,KMRL-8,1,0.72,0
2026-02-05,KMRL-8,2,0.84,0
2026-02-05,KMRL-8,3,0.5,0
2026-02-05,KMRL-8,4,0.68,0
2026-02-05,KMRL-8,5,0.11,0
2026-02-05,KMRL-8,6,1.83,0
2026-02-05,KMRL-8,7,0.12,0
2026-02-05,KMRL-8,8,1.44,0
2026-02-05,KMRL-9,1,0.11,0
2026-02-05,KMRL-9,2,1.03,0
2026-02-05,KMRL-9,3,0.43,0
2026-02-05,KMRL-9,4,0.35,0
2026-02-05,KMRL-9,5,2.24,0
2026-02-05,KMRL-9,6,4.38,0
2026-02-05,KMRL-9,7,3.12,0
2026-02-05,KMRL-10,1,1.2,0
2026-02-05,KMRL-10,2,3.27,0
2026-02-05,KMRL-10,3,1.22,0
2026-02-05,KMRL-10,4,0.33,0
2026-02-05,KMRL-10,5,0.43,0
2026-02-05,KMRL-10,6,0.67,0
2026-02-05,KMRL-10,7,3.78,0
2026-02-05,KMRL-10,8,0.5,0
2026-02-05,KMRL-11,1,0.69,0
2026-02-05,KMRL-11,2,0.0,0
2026-02-05,KMRL-11,3,1.05,0
2026-02-05,KMRL-11,4,0.24,0
2026-02-05,KMRL-11,5,0.67,0
2026-02-05,KMRL-11,6,0.34,0
2026-02-05,KMRL-11,7,0.61,0
2026-02-05,KMRL-11,8,0.17,0
2026-02-05,KMRL-11,9,0.77,0
2026-02-05,KMRL-12,1,1.71,0
2026-02-05,KMRL-12,2,0.69,0
2026-02-05,KMRL-12,3,0.47,0
2026-02-05,KMRL-12,4,0.51,0
2026-02-05,KMRL-12,5,0.41,0
2026-02-05,KMRL-12,6,0.21,0
2026-02-05,KMRL-12,7,0.38,0
2026-02-05,KMRL-12,8,0.44,0
2026-02-05,KMRL-12,9,0.93,0
2026-02-05,KMRL-13,1,0.77,0
2026-02-05,KMRL-13,2,0.95,0
2026-02-05,KMRL-13,3,1.95,0
2026-02-05,KMRL-13,4,3.12,0
2026-02-05,KMRL-13,5,3.69,0
2026-02-05,KMRL-13,6,1.82,0
2026-02-05,KMRL-13,7,1.23,0
2026-02-05,KMRL-13,8,2.16,0
2026-02-05,KMRL-13,9,0.06,0
2026-02-05,KMRL-14,1,0.66,0
2026-02-05,KMRL-14,2,0.29,0
2026-02-05,KMRL-14,3,0.59,0
2026-02-05,KMRL-14,4,0.27,0
2026-02-05,KMRL-14,5,0.16,0
2026-02-05,KMRL-14,6,0.22,0
2026-02-05,KMRL-14,7,1.09,0
2026-02-05,KMRL-15,1,0.38,0
2026-02-05,KMRL-15,2,1.03,0
2026-02-05,KMRL-15,3,1.11,0
2026-02-05,KMRL-15,4,0.02,0
2026-02-05,KMRL-15,5,2.24,0
2026-02-05,KMRL-15,6,0.08,0
2026-02-05,KMRL-15,7,0.51,0
2026-02-05,KMRL-15,8,2.4,0
2026-02-05,KMRL-15,9,0.14,0
2026-02-05,KMRL-16,1,0.17,0
2026-02-05,KMRL-16,2,0.21,0
2026-02-05,KMRL-16,3,1.42,0
2026-02-05,KMRL-16,4,1.47,0
2026-02-05,KMRL-16,5,1.85,0
2026-02-05,KMRL-16,6,0.56,0
2026-02-05,KMRL-16,7,1.86,0
2026-02-05,KMRL-16,8,0.25,0
2026-02-05,KMRL-16,9,0.75,0
2026-02-05,KMRL-17,1,0.45,0
2026-02-05,KMRL-17,2,0.27,0
2026-02-05,KMRL-17,3,1.15,0
2026-02-05,KMRL-17,4,1.06,0
2026-02-05,KMRL-17,5,1.11,0
2026-02-05,KMRL-17,6,0.73,0
2026-02-05,KMRL-17,7,0.33,0
2026-02-05,KMRL-17,8,0.89,0
2026-02-05,KMRL-17,9,0.18,0
2026-02-05,KMRL-18,1,0.23,0
2026-02-05,KMRL-18,2,2.53,0
2026-02-05,KMRL-18,3,0.63,0
2026-02-05,KMRL-18,4,1.01,0
2026-02-05,KMRL-18,5,0.49,0
2026-02-05,KMRL-18,6,0.0,0
2026-02-05,KMRL-18,7,0.57,0
2026-02-05,KMRL-19,1,1.55,0
2026-02-05,KMRL-19,2,0.2,0
2026-02-05,KMRL-19,3,0.48,0
2026-02-05,KMRL-19,4,0.27,0
2026-02-05,KMRL-19,5,4.28,0
2026-02-05,KMRL-19,6,0.06,0
2026-02-05,KMRL-19,7,2.85,0
2026-02-05,KMRL-19,8,1.13,0
2026-02-05,KMRL-20,1,0.01,0
2026-02-05,KMRL-20,2,2.09,0
2026-02-05,KMRL-20,3,13.29,0
2026-02-05,KMRL-20,4,2.09,0
2026-02-05,KMRL-20,5,1.12,0
2026-02-05,KMRL-20,6,8.84,0
2026-02-05,KMRL-20,7,0.29,0
2026-02-05,KMRL-20,8,4.95,0
2026-02-05,KMRL-20,9,0.99,0
2026-02-05,KMRL-21,1,2.46,0
2026-02-05,KMRL-21,2,0.3,0
2026-02-05,KMRL-21,3,0.1,0
2026-02-05,KMRL-21,4,2.28,0
2026-02-05,KMRL-21,5,0.95,0
2026-02-05,KMRL-21,6,9.09,0
2026-02-05,KMRL-21,7,1.65,0
2026-02-05,KMRL-21,8,0.11,0
2026-02-05,KMRL-22,1,0.12,0
2026-02-05,KMRL-22,2,1.83,0
2026-02-05,KMRL-22,3,0.06,0
2026-02-05,KMRL-22,4,0.62,0
2026-02-05,KMRL-22,5,0.01,0
2026-02-05,KMRL-22,6,1.01,0
2026-02-05,KMRL-22,7,0.12,0
2026-02-05,KMRL-22,8,0.16,0
2026-02-05,KMRL-22,9,0.27,0
2026-02-05,KMRL-23,1,0.0,0
2026-02-05,KMRL-23,2,0.59,0
2026-02-05,KMRL-23,3,2.83,0
2026-02-05,KMRL-23,4,0.95,0
2026-02-05,KMRL-23,5,2.44,0
2026-02-05,KMRL-23,6,0.11,0
2026-02-05,KMRL-23,7,0.22,0
2026-02-05,KMRL-24,1,0.34,0
2026-02-05,KMRL-24,2,1.09,0
2026-02-05,KMRL-24,3,4.41,0
2026-02-05,KMRL-24,4,1.55,0
2026-02-05,KMRL-24,5,0.71,0
2026-02-05,KMRL-24,6,0.7,0
2026-02-05,KMRL-24,7,1.18,0
2026-02-05,KMRL-24,8,0.17,0
2026-02-05,KMRL-25,1,3.46,0
2026-02-05,KMRL-25,2,2.68,0
2026-02-05,KMRL-25,3,0.14,0
2026-02-05,KMRL-25,4,0.08,0
2026-02-05,KMRL-25,5,0.34,0
2026-02-05,KMRL-25,6,2.12,0
2026-02-05,KMRL-25,7,6.15,0
2026-02-05,KMRL-26,1,0.09,0
2026-02-05,KMRL-26,2,0.75,0
2026-02-05,KMRL-26,3,0.72,0
2026-02-05,KMRL-26,4,0.15,0
2026-02-05,KMRL-26,5,0.24,0
2026-02-05,KMRL-26,6,0.62,0
2026-02-05,KMRL-26,7,0.33,0
2026-02-05,KMRL-26,8,0.14,0
2026-02-05,KMRL-26,9,0.45,0
2026-02-05,KMRL-27,1,0.08,0
2026-02-05,KMRL-27,2,0.69,0
2026-02-05,KMRL-27,3,0.12,0
2026-02-05,KMRL-27,4,1.04,0
2026-02-05,KMRL-27,5,0.63,0
2026-02-05,KMRL-27,6,0.07,0
2026-02-05,KMRL-27,7,0.2,0
2026-02-05,KMRL-27,8,0.45,0
2026-02-05,KMRL-27,9,0.4,0
2026-02-05,KMRL-28,1,1.4,0
2026-02-05,KMRL-28,2,0.79,0
2026-02-05,KMRL-28,3,1.74,0
2026-02-05,KMRL-28,4,0.64,0
2026-02-05,KMRL-28,5,0.3,0
2026-02-05,KMRL-28,6,0.03,0
2026-02-05,KMRL-28,7,0.19,0
2026-02-05,KMRL-28,8,0.24,0
2026-02-05,KMRL-28,9,0.08,0
2026-02-05,KMRL-29,1,0.6,0
2026-02-05,KMRL-29,2,0.81,0
2026-02-05,KMRL-29,3,0.04,0
2026-02-05,KMRL-29,4,0.34,0
2026-02-05,KMRL-29,5,0.02,0
2026-02-05,KMRL-29,6,1.04,0
2026-02-05,KMRL-29,7,0.55,0
2026-02-05,KMRL-30,1,4.12,0
2026-02-05,KMRL-30,2,3.38,0
2026-02-05,KMRL-30,3,6.74,0
2026-02-05,KMRL-30,4,7.36,0
2026-02-05,KMRL-30,5,2.87,0
2026-02-05,KMRL-30,6,2.17,0
2026-02-05,KMRL-30,7,16.52,0
2026-02-06,KMRL-1,1,0.17,0
2026-02-06,KMRL-1,2,0.82,0
2026-02-06,KMRL-1,3,0.77,0
2026-02-06,KMRL-1,4,2.52,0
2026-02-06,KMRL-1,5,0.08,0
2026-02-06,KMRL-1,6,2.36,0
2026-02-06,KMRL-1,7,1.16,0
2026-02-06,KMRL-2,1,0.11,0
2026-02-06,KMRL-2,2,0.17,0
2026-02-06,KMRL-2,3,0.26,0
2026-02-06,KMRL-2,4,0.9,0
2026-02-06,KMRL-2,5,1.1,0
2026-02-06,KMRL-2,6,1.07,0
2026-02-06,KMRL-2,7,0.85,0
2026-02-06,KMRL-3,1,0.12,0
2026-02-06,KMRL-3,2,0.04,0
2026-02-06,KMRL-3,3,0.26,0
2026-02-06,KMRL-3,4,0.73,0
2026-02-06,KMRL-3,5,0.35,0
2026-02-06,KMRL-3,6,1.52,0
2026-02-06,KMRL-3,7,1.38,0
2026-02-06,KMRL-3,8,0.2,0
2026-02-06,KMRL-3,9,0.86,0
2026-02-06,KMRL-4,1,1.42,0
2026-02-06,KMRL-4,2,1.84,0
2026-02-06,KMRL-4,3,0.45,0
2026-02-06,KMRL-4,4,1.9,0
2026-02-06,KMRL-4,5,1.08,0
2026-02-06,KMRL-4,6,0.28,0
2026-02-06,KMRL-4,7,0.33,0
2026-02-06,KMRL-4,8,0.12,0
2026-02-06,KMRL-4,9,0.38,0
2026-02-06,KMRL-5,1,0.36,0
2026-02-06,KMRL-5,2,0.78,0
2026-02-06,KMRL-5,3,0.29,0
2026-02-06,KMRL-5,4,0.44,0
2026-02-06,KMRL-5,5,0.11,0
2026-02-06,KMRL-5,6,1.05,0
2026-02-06,KMRL-5,7,0.03,0
2026-02-06,KMRL-5,8,1.1,0
2026-02-06,KMRL-6,1,0.16,0
2026-02-06,KMRL-6,2,3.17,0
2026-02-06,KMRL-6,3,3.6,0
2026-02-06,KMRL-6,4,4.08,0
2026-02-06,KMRL-6,5,0.01,0
2026-02-06,KMRL-6,6,0.2,0
2026-02-06,KMRL-6,7,0.65,0
2026-02-06,KMRL-6,8,1.06,0
2026-02-06,KMRL-7,1,3.38,0
2026-02-06,KMRL-7,2,0.29,0
2026-02-06,KMRL-7,3,3.87,0
2026-02-06,KMRL-7,4,2.4,0
2026-02-06,KMRL-7,5,0.68,0
2026-02-06,KMRL-7,6,0.02,0
2026-02-06,KMRL-7,7,4.89,0
2026-02-06,KMRL-7,8,0.44,0
2026-02-06,KMRL-7,9,0.91,0
2026-02-06,KMRL-8,1,1.52,0
2026-02-06,KMRL-8,2,0.87,0
2026-02-06,KMRL-8,3,0.11,0
2026-02-06,KMRL-8,4,3.1,0
2026-02-06,KMRL-8,5,0.31,0
2026-02-06,KMRL-8,6,0.72,0
2026-02-06,KMRL-8,7,0.79,0
2026-02-06,KMRL-8,8,0.67,0
2026-02-06,KMRL-8,9,0.69,0
2026-02-06,KMRL-9,1,0.56,0
2026-02-06,KMRL-9,2,6.44,0
2026-02-06,KMRL-9,3,1.34,0
2026-02-06,KMRL-9,4,0.3,0
2026-02-06,KMRL-9,5,3.79,0
2026-02-06,KMRL-9,6,0.32,0
2026-02-06,KMRL-9,7,3.97,0
2026-02-06,KMRL-10,1,2.87,0
2026-02-06,KMRL-10,2,0.16,0
2026-02-06,KMRL-10,3,0.46,0
2026-02-06,KMRL-10,4,10.06,0
2026-02-06,KMRL-10,5,0.48,0
2026-02-06,KMRL-10,6,3.09,0
2026-02-06,KMRL-10,7,1.32,0
2026-02-06,KMRL-10,8,5.59,0
2026-02-06,KMRL-10,9,5.54,0
2026-02-06,KMRL-11,1,1.28,0
2026-02-06,KMRL-11,2,0.19,0
2026-02-06,KMRL-11,3,0.99,0
2026-02-06,KMRL-11,4,0.08,0
2026-02-06,KMRL-11,5,0.06,0
2026-02-06,KMRL-11,6,0.42,0
2026-02-06,KMRL-11,7,0.73,0
2026-02-06,KMRL-12,1,0.3,0
2026-02-06,KMRL-12,2,0.29,0
2026-02-06,KMRL-12,3,0.06,0
2026-02-06,KMRL-12,4,0.17,0
2026-02-06,KMRL-12,5,0.75,0
2026-02-06,KMRL-12,6,0.91,0
2026-02-06,KMRL-12,7,1.9,0
2026-02-06,KMRL-12,8,0.38,0
2026-02-06,KMRL-13,1,0.54,0
2026-02-06,KMRL-13,2,2.54,0
2026-02-06,KMRL-13,3,2.24,0
2026-02-06,KMRL-13,4,0.64,0
2026-02-06,KMRL-13,5,2.93,0
2026-02-06,KMRL-13,6,0.45,0
2026-02-06,KMRL-13,7,0.85,0
2026-02-06,KMRL-14,1,0.23,0
2026-02-06,KMRL-14,2,0.84,0
2026-02-06,KMRL-14,3,0.54,0
2026-02-06,KMRL-14,4,1.06,0
2026-02-06,KMRL-14,5,0.09,0
2026-02-06,KMRL-14,6,0.24,0
2026-02-06,KMRL-14,7,0.53,0
2026-02-06,KMRL-14,8,0.05,0
2026-02-06,KMRL-15,1,1.05,0
2026-02-06,KMRL-15,2,0.27,0
2026-02-06,KMRL-15,3,0.74,0
2026-02-06,KMRL-15,4,1.85,0
2026-02-06,KMRL-15,5,0.23,0
2026-02-06,KMRL-15,6,1.1,0
2026-02-06,KMRL-15,7,0.8,0
2026-02-06,KMRL-15,8,0.16,0
2026-02-06,KMRL-16,1,1.06,0
2026-02-06,KMRL-16,2,0.05,0
2026-02-06,KMRL-16,3,0.59,0
2026-02-06,KMRL-16,4,0.1,0
2026-02-06,KMRL-16,5,0.93,0
2026-02-06,KMRL-16,6,0.29,0
2026-02-06,KMRL-16,7,1.31,0
2026-02-06,KMRL-16,8,0.54,0
2026-02-06,KMRL-16,9,0.07,0
2026-02-06,KMRL-17,1,0.73,0
2026-02-06,KMRL-17,2,0.01,0
2026-02-06,KMRL-17,3,0.28,0
2026-02-06,KMRL-17,4,0.25,0
2026-02-06,KMRL-17,5,3.15,0
2026-02-06,KMRL-17,6,0.22,0
2026-02-06,KMRL-17,7,0.9,0
2026-02-06,KMRL-17,8,0.24,0
2026-02-06,KMRL-18,1,0.07,0
2026-02-06,KMRL-18,2,0.05,0
2026-02-06,KMRL-18,3,2.08,0
2026-02-06,KMRL-18,4,0.08,0
2026-02-06,KMRL-18,5,1.42,0
2026-02-06,KMRL-18,6,0.63,0
2026-02-06,KMRL-18,7,0.45,0
2026-02-06,KMRL-18,8,4.65,0
2026-02-06,KMRL-18,9,1.77,0
2026-02-06,KMRL-19,1,0.55,0
2026-02-06,KMRL-19,2,1.83,0
2026-02-06,KMRL-19,3,0.34,0
2026-02-06,KMRL-19,4,1.82,0
2026-02-06,KMRL-19,5,0.27,0
2026-02-06,KMRL-19,6,1.97,0
2026-02-06,KMRL-19,7,7.19,0
2026-02-06,KMRL-19,8,1.74,0
2026-02-06,KMRL-19,9,0.27,0
2026-02-06,KMRL-20,1,5.63,0
2026-02-06,KMRL-20,2,1.41,0
2026-02-06,KMRL-20,3,0.35,0
2026-02-06,KMRL-20,4,3.73,0
2026-02-06,KMRL-20,5,6.21,0
2026-02-06,KMRL-20,6,2.31,0
2026-02-06,KMRL-20,7,9.39,0
2026-02-06,KMRL-20,8,4.01,0
2026-02-06,KMRL-20,9,3.43,0
2026-02-06,KMRL-21,1,0.87,0
2026-02-06,KMRL-21,2,0.75,0
2026-02-06,KMRL-21,3,0.67,0
2026-02-06,KMRL-21,4,6.35,0
2026-02-06,KMRL-21,5,2.1,0
2026-02-06,KMRL-21,6,1.8,0
2026-02-06,KMRL-21,7,0.77,0
2026-02-06,KMRL-21,8,0.87,0
2026-02-06,KMRL-22,1,0.26,0
2026-02-06,KMRL-22,2,0.14,0
2026-02-06,KMRL-22,3,2.02,0
2026-02-06,KMRL-22,4,0.7,0
2026-02-06,KMRL-22,5,1.06,0
2026-02-06,KMRL-22,6,0.52,0
2026-02-06,KMRL-22,7,0.05,0
2026-02-06,KMRL-22,8,0.51,0
2026-02-06,KMRL-22,9,0.03,0
2026-02-06,KMRL-23,1,2.34,0
2026-02-06,KMRL-23,2,0.34,0
2026-02-06,KMRL-23,3,0.13,0
2026-02-06,KMRL-23,4,0.21,0
2026-02-06,KMRL-23,5,1.94,0
2026-02-06,KMRL-23,6,0.19,0
2026-02-06,KMRL-23,7,0.11,0
2026-02-06,KMRL-23,8,0.77,0
2026-02-06,KMRL-24,1,0.08,0
2026-02-06,KMRL-24,2,0.51,0
2026-02-06,KMRL-24,3,0.91,0
2026-02-06,KMRL-24,4,0.12,0
2026-02-06,KMRL-24,5,1.21,0
2026-02-06,KMRL-24,6,0.45,0
2026-02-06,KMRL-24,7,0.99,0
2026-02-06,KMRL-24,8,0.23,0
2026-02-06,KMRL-24,9,0.46,0
2026-02-06,KMRL-25,1,1.29,0
2026-02-06,KMRL-25,2,0.7,0
2026-02-06,KMRL-25,3,3.13,0
2026-02-06,KMRL-25,4,0.39,0
2026-02-06,KMRL-25,5,2.18,0
2026-02-06,KMRL-25,6,5.39,0
2026-02-06,KMRL-25,7,3.64,0
2026-02-06,KMRL-25,8,2.89,0
2026-02-06,KMRL-26,1,0.12,0
2026-02-06,KMRL-26,2,1.14,0
2026-02-06,KMRL-26,3,0.38,0
2026-02-06,KMRL-26,4,0.09,0
2026-02-06,KMRL-26,5,0.96,0
2026-02-06,KMRL-26,6,0.05,0
2026-02-06,KMRL-26,7,0.38,0
2026-02-06,KMRL-26,8,1.57,0
2026-02-06,KMRL-26,9,0.93,0
2026-02-06,KMRL-27,1,0.58,0
2026-02-06,KMRL-27,2,1.71,0
2026-02-06,KMRL-27,3,1.11,0
2026-02-06,KMRL-27,4,0.51,0
2026-02-06,KMRL-27,5,1.1,0
2026-02-06,KMRL-27,6,1.72,0
2026-02-06,KMRL-27,7,0.12,0
2026-02-06,KMRL-28,1,0.18,0
2026-02-06,KMRL-28,2,1.04,0
2026-02-06,KMRL-28,3,0.15,0
2026-02-06,KMRL-28,4,0.15,0
2026-02-06,KMRL-28,5,0.85,0
2026-02-06,KMRL-28,6,0.61,0
2026-02-06,KMRL-28,7,1.13,0
2026-02-06,KMRL-29,1,0.31,0
2026-02-06,KMRL-29,2,0.75,0
2026-02-06,KMRL-29,3,1.82,0
2026-02-06,KMRL-29,4,1.87,0
2026-02-06,KMRL-29,5,0.85,0
2026-02-06,KMRL-29,6,0.02,0
2026-02-06,KMRL-29,7,0.6,0
2026-02-06,KMRL-29,8,0.06,0
2026-02-06,KMRL-29,9,3.67,0
2026-02-06,KMRL-30,1,20.36,0
2026-02-06,KMRL-30,2,0.43,0
2026-02-06,KMRL-30,3,2.13,0
