date,station,hour,passenger_count,is_weekend,is_am_peak,is_pm_peak
2025-10-29,Companypady,19,191,0,0,1
2025-10-29,Companypady,20,207,0,0,1
2025-10-29,Companypady,21,99,0,0,0
2025-10-29,Companypady,22,83,0,0,0
2025-10-29,Ambattukavu,6,74,0,0,0
2025-10-29,Ambattukavu,7,87,0,0,0
2025-10-29,Ambattukavu,8,151,0,1,0
2025-10-29,Ambattukavu,9,214,0,1,0
2025-10-29,Ambattukavu,10,205,0,1,0
2025-10-29,Ambattukavu,11,71,0,0,0
2025-10-29,Ambattukavu,12,86,0,0,0
2025-10-29,Ambattukavu,13,89,0,0,0
2025-10-29,Ambattukavu,14,76,0,0,0
2025-10-29,Ambattukavu,15,75,0,0,0
2025-10-29,Ambattukavu,16,84,0,0,0
2025-10-29,Ambattukavu,17,208,0,0,1
2025-10-29,Ambattukavu,18,215,0,0,1
2025-10-29,Ambattukavu,19,203,0,0,1
2025-10-29,Ambattukavu,20,185,0,0,1
2025-10-29,Ambattukavu,21,86,0,0,0
2025-10-29,Ambattukavu,22,78,0,0,0
2025-10-29,Muttom,6,76,0,0,0
2025-10-29,Muttom,7,76,0,0,0
2025-10-29,Muttom,8,183,0,1,0
2025-10-29,Muttom,9,208,0,1,0
2025-10-29,Muttom,10,185,0,1,0
2025-10-29,Muttom,11,92,0,0,0
2025-10-29,Muttom,12,75,0,0,0
2025-10-29,Muttom,13,80,0,0,0
2025-10-29,Muttom,14,81,0,0,0
2025-10-29,Muttom,15,66,0,0,0
2025-10-29,Muttom,16,76,0,0,0
2025-10-29,Muttom,17,197,0,0,1
2025-10-29,Muttom,18,194,0,0,1
2025-10-29,Muttom,19,194,0,0,1
2025-10-29,Muttom,20,211,0,0,1
2025-10-29,Muttom,21,80,0,0,0
2025-10-29,Muttom,22,74,0,0,0
2025-10-29,Kalamassery,6,207,0,0,0
2025-10-29,Kalamassery,7,198,0,0,0
2025-10-29,Kalamassery,8,526,0,1,0
2025-10-29,Kalamassery,9,473,0,1,0
2025-10-29,Kalamassery,10,514,0,1,0
2025-10-29,Kalamassery,11,210,0,0,0
2025-10-29,Kalamassery,12,216,0,0,0
2025-10-29,Kalamassery,13,166,0,0,0
2025-10-29,Kalamassery,14,157,0,0,0
2025-10-29,Kalamassery,15,184,0,0,0
2025-10-29,Kalamassery,16,192,0,0,0
2025-10-29,Kalamassery,17,531,0,0,1
2025-10-29,Kalamassery,18,479,0,0,1
2025-10-29,Kalamassery,19,465,0,0,1
2025-10-29,Kalamassery,20,476,0,0,1
2025-10-29,Kalamassery,21,206,0,0,0
2025-10-29,Kalamassery,22,198,0,0,0
2025-10-29,CUSAT,6,89,0,0,0
2025-10-29,CUSAT,7,83,0,0,0
2025-10-29,CUSAT,8,206,0,1,0
2025-10-29,CUSAT,9,203,0,1,0
2025-10-29,CUSAT,10,216,0,1,0
2025-10-29,CUSAT,11,70,0,0,0
2025-10-29,CUSAT,12,111,0,0,0
2025-10-29,CUSAT,13,72,0,0,0
2025-10-29,CUSAT,14,77,0,0,0
2025-10-29,CUSAT,15,68,0,0,0
2025-10-29,CUSAT,16,93,0,0,0
2025-10-29,CUSAT,17,211,0,0,1
2025-10-29,CUSAT,18,205,0,0,1
2025-10-29,CUSAT,19,188,0,0,1
2025-10-29,CUSAT,20,199,0,0,1
2025-10-29,CUSAT,21,91,0,0,0
2025-10-29,CUSAT,22,76,0,0,0
2025-10-29,Pathadipalam,6,87,0,0,0
2025-10-29,Pathadipalam,7,78,0,0,0
2025-10-29,Pathadipalam,8,210,0,1,0
2025-10-29,Pathadipalam,9,204,0,1,0
2025-10-29,Pathadipalam,10,178,0,1,0
2025-10-29,Pathadipalam,11,68,0,0,0
2025-10-29,Pathadipalam,12,74,0,0,0
2025-10-29,Pathadipalam,13,71,0,0,0
2025-10-29,Pathadipalam,14,72,0,0,0
2025-10-29,Pathadipalam,15,73,0,0,0
2025-10-29,Pathadipalam,16,87,0,0,0
2025-10-29,Pathadipalam,17,198,0,0,1
2025-10-29,Pathadipalam,18,183,0,0,1
2025-10-29,Pathadipalam,19,194,0,0,1
2025-10-29,Pathadipalam,20,172,0,0,1
2025-10-29,Pathadipalam,21,79,0,0,0
2025-10-29,Pathadipalam,22,84,0,0,0
2025-10-29,Edappally,6,215,0,0,0
2025-10-29,Edappally,7,193,0,0,0
2025-10-29,Edappally,8,480,0,1,0
2025-10-29,Edappally,9,517,0,1,0
2025-10-29,Edappally,10,489,0,1,0
2025-10-29,Edappally,11,203,0,0,0
2025-10-29,Edappally,12,187,0,0,0
2025-10-29,Edappally,13,178,0,0,0
2025-10-29,Edappally,14,177,0,0,0
2025-10-29,Edappally,15,198,0,0,0
2025-10-29,Edappally,16,205,0,0,0
2025-10-29,Edappally,17,490,0,0,1
2025-10-29,Edappally,18,506,0,0,1
2025-10-29,Edappally,19,477,0,0,1
2025-10-29,Edappally,20,507,0,0,1
2025-10-29,Edappally,21,207,0,0,0
2025-10-29,Edappally,22,187,0,0,0
2025-10-29,Changampuzha Park,6,66,0,0,0
2025-10-29,Changampuzha Park,7,102,0,0,0
2025-10-29,Changampuzha Park,8,184,0,1,0
2025-10-29,Changampuzha Park,9,210,0,1,0
2025-10-29,Changampuzha Park,10,216,0,1,0
2025-10-29,Changampuzha Park,11,92,0,0,0
2025-10-29,Changampuzha Park,12,78,0,0,0
2025-10-29,Changampuzha Park,13,82,0,0,0
2025-10-29,Changampuzha Park,14,92,0,0,0
2025-10-29,Changampuzha Park,15,81,0,0,0
2025-10-29,Changampuzha Park,16,76,0,0,0
2025-10-29,Changampuzha Park,17,187,0,0,1
2025-10-29,Changampuzha Park,18,176,0,0,1
2025-10-29,Changampuzha Park,19,176,0,0,1
2025-10-29,Changampuzha Park,20,192,0,0,1
2025-10-29,Changampuzha Park,21,75,0,0,0
2025-10-29,Changampuzha Park,22,69,0,0,0
2025-10-29,Palarivattom,6,77,0,0,0
2025-10-29,Palarivattom,7,72,0,0,0
2025-10-29,Palarivattom,8,195,0,1,0
2025-10-29,Palarivattom,9,205,0,1,0
2025-10-29,Palarivattom,10,198,0,1,0
2025-10-29,Palarivattom,11,76,0,0,0
2025-10-29,Palarivattom,12,76,0,0,0
2025-10-29,Palarivattom,13,80,0,0,0
2025-10-29,Palarivattom,14,81,0,0,0
2025-10-29,Palarivattom,15,83,0,0,0
2025-10-29,Palarivattom,16,74,0,0,0
2025-10-29,Palarivattom,17,199,0,0,1
2025-10-29,Palarivattom,18,186,0,0,1
2025-10-29,Palarivattom,19,207,0,0,1
2025-10-29,Palarivattom,20,201,0,0,1
2025-10-29,Palarivattom,21,82,0,0,0
2025-10-29,Palarivattom,22,90,0,0,0
2025-10-29,JLN Stadium,6,76,0,0,0
2025-10-29,JLN Stadium,7,84,0,0,0
2025-10-29,JLN Stadium,8,201,0,1,0
2025-10-29,JLN Stadium,9,205,0,1,0
2025-10-29,JLN Stadium,10,190,0,1,0
2025-10-29,JLN Stadium,11,90,0,0,0
2025-10-29,JLN Stadium,12,75,0,0,0
2025-10-29,JLN Stadium,13,68,0,0,0
2025-10-29,JLN Stadium,14,85,0,0,0
2025-10-29,JLN Stadium,15,75,0,0,0
2025-10-29,JLN Stadium,16,83,0,0,0
2025-10-29,JLN Stadium,17,225,0,0,1
2025-10-29,JLN Stadium,18,189,0,0,1
2025-10-29,JLN Stadium,19,207,0,0,1
2025-10-29,JLN Stadium,20,186,0,0,1
2025-10-29,JLN Stadium,21,90,0,0,0
2025-10-29,JLN Stadium,22,72,0,0,0
2025-10-29,Kaloor Town Hall,6,80,0,0,0
2025-10-29,Kaloor Town Hall,7,77,0,0,0
2025-10-29,Kaloor Town Hall,8,196,0,1,0
2025-10-29,Kaloor Town Hall,9,214,0,1,0
2025-10-29,Kaloor Town Hall,10,210,0,1,0
2025-10-29,Kaloor Town Hall,11,89,0,0,0
2025-10-29,Kaloor Town Hall,12,92,0,0,0
2025-10-29,Kaloor Town Hall,13,69,0,0,0
2025-10-29,Kaloor Town Hall,14,100,0,0,0
2025-10-29,Kaloor Town Hall,15,82,0,0,0
2025-10-29,Kaloor Town Hall,16,79,0,0,0
2025-10-29,Kaloor Town Hall,17,199,0,0,1
2025-10-29,Kaloor Town Hall,18,213,0,0,1
2025-10-29,Kaloor Town Hall,19,201,0,0,1
2025-10-29,Kaloor Town Hall,20,199,0,0,1
2025-10-29,Kaloor Town Hall,21,97,0,0,0
2025-10-29,Kaloor Town Hall,22,86,0,0,0
2025-10-29,MG Road,6,222,0,0,0
2025-10-29,MG Road,7,179,0,0,0
2025-10-29,MG Road,8,447,0,1,0
2025-10-29,MG Road,9,493,0,1,0
2025-10-29,MG Road,10,473,0,1,0
2025-10-29,MG Road,11,206,0,0,0
2025-10-29,MG Road,12,190,0,0,0
2025-10-29,MG Road,13,183,0,0,0
2025-10-29,MG Road,14,203,0,0,0
2025-10-29,MG Road,15,218,0,0,0
2025-10-29,MG Road,16,218,0,0,0
2025-10-29,MG Road,17,494,0,0,1
2025-10-29,MG Road,18,524,0,0,1
2025-10-29,MG Road,19,501,0,0,1
2025-10-29,MG Road,20,475,0,0,1
2025-10-29,MG Road,21,204,0,0,0
2025-10-29,MG Road,22,218,0,0,0
2025-10-29,Maharaja's College,6,78,0,0,0
2025-10-29,Maharaja's College,7,78,0,0,0
2025-10-29,Maharaja's College,8,219,0,1,0
2025-10-29,Maharaja's College,9,215,0,1,0
2025-10-29,Maharaja's College,10,173,0,1,0
2025-10-29,Maharaja's College,11,88,0,0,0
2025-10-29,Maharaja's College,12,92,0,0,0
2025-10-29,Maharaja's College,13,77,0,0,0
2025-10-29,Maharaja's College,14,77,0,0,0
2025-10-29,Maharaja's College,15,84,0,0,0
2025-10-29,Maharaja's College,16,59,0,0,0
2025-10-29,Maharaja's College,17,204,0,0,1
2025-10-29,Maharaja's College,18,203,0,0,1
2025-10-29,Maharaja's College,19,233,0,0,1
2025-10-29,Maharaja's College,20,175,0,0,1
2025-10-29,Maharaja's College,21,86,0,0,0
2025-10-29,Maharaja's College,22,84,0,0,0
2025-10-29,Ernakulam South,6,221,0,0,0
2025-10-29,Ernakulam South,7,210,0,0,0
2025-10-29,Ernakulam South,8,521,0,1,0
2025-10-29,Ernakulam South,9,507,0,1,0
2025-10-29,Ernakulam South,10,492,0,1,0
2025-10-29,Ernakulam South,11,207,0,0,0
2025-10-29,Ernakulam South,12,207,0,0,0
2025-10-29,Ernakulam South,13,176,0,0,0
2025-10-29,Ernakulam South,14,210,0,0,0
2025-10-29,Ernakulam South,15,203,0,0,0
2025-10-29,Ernakulam South,16,191,0,0,0
2025-10-29,Ernakulam South,17,529,0,0,1
2025-10-29,Ernakulam South,18,508,0,0,1
2025-10-29,Ernakulam South,19,523,0,0,1
2025-10-29,Ernakulam South,20,488,0,0,1
2025-10-29,Ernakulam South,21,186,0,0,0
2025-10-29,Ernakulam South,22,220,0,0,0
2025-10-29,Kadavanthra,6,105,0,0,0
2025-10-29,Kadavanthra,7,88,0,0,0
2025-10-29,Kadavanthra,8,197,0,1,0
2025-10-29,Kadavanthra,9,200,0,1,0
2025-10-29,Kadavanthra,10,188,0,1,0
2025-10-29,Kadavanthra,11,93,0,0,0
2025-10-29,Kadavanthra,12,74,0,0,0
2025-10-29,Kadavanthra,13,72,0,0,0
2025-10-29,Kadavanthra,14,74,0,0,0
2025-10-29,Kadavanthra,15,90,0,0,0
2025-10-29,Kadavanthra,16,94,0,0,0
2025-10-29,Kadavanthra,17,202,0,0,1
2025-10-29,Kadavanthra,18,182,0,0,1
2025-10-29,Kadavanthra,19,202,0,0,1
2025-10-29,Kadavanthra,20,191,0,0,1
2025-10-29,Kadavanthra,21,72,0,0,0
2025-10-29,Kadavanthra,22,79,0,0,0
2025-10-29,Elamkulam,6,86,0,0,0
2025-10-29,Elamkulam,7,91,0,0,0
2025-10-29,Elamkulam,8,199,0,1,0
2025-10-29,Elamkulam,9,225,0,1,0
2025-10-29,Elamkulam,10,188,0,1,0
2025-10-29,Elamkulam,11,79,0,0,0
2025-10-29,Elamkulam,12,97,0,0,0
2025-10-29,Elamkulam,13,90,0,0,0
2025-10-29,Elamkulam,14,89,0,0,0
2025-10-29,Elamkulam,15,83,0,0,0
2025-10-29,Elamkulam,16,74,0,0,0
2025-10-29,Elamkulam,17,174,0,0,1
2025-10-29,Elamkulam,18,210,0,0,1
2025-10-29,Elamkulam,19,201,0,0,1
2025-10-29,Elamkulam,20,191,0,0,1
2025-10-29,Elamkulam,21,79,0,0,0
2025-10-29,Elamkulam,22,74,0,0,0
2025-10-29,Vyttila,6,76,0,0,0
2025-10-29,Vyttila,7,82,0,0,0
2025-10-29,Vyttila,8,200,0,1,0
2025-10-29,Vyttila,9,207,0,1,0
2025-10-29,Vyttila,10,208,0,1,0
2025-10-29,Vyttila,11,60,0,0,0
2025-10-29,Vyttila,12,89,0,0,0
2025-10-29,Vyttila,13,85,0,0,0
2025-10-29,Vyttila,14,85,0,0,0
2025-10-29,Vyttila,15,91,0,0,0
2025-10-29,Vyttila,16,59,0,0,0
2025-10-29,Vyttila,17,223,0,0,1
2025-10-29,Vyttila,18,227,0,0,1
2025-10-29,Vyttila,19,239,0,0,1
2025-10-29,Vyttila,20,196,0,0,1
2025-10-29,Vyttila,21,68,0,0,0
2025-10-29,Vyttila,22,79,0,0,0
2025-10-29,Thaikoodam,6,75,0,0,0
2025-10-29,Thaikoodam,7,71,0,0,0
2025-10-29,Thaikoodam,8,179,0,1,0
2025-10-29,Thaikoodam,9,206,0,1,0
2025-10-29,Thaikoodam,10,208,0,1,0
2025-10-29,Thaikoodam,11,83,0,0,0
2025-10-29,Thaikoodam,12,73,0,0,0
2025-10-29,Thaikoodam,13,78,0,0,0
2025-10-29,Thaikoodam,14,82,0,0,0
2025-10-29,Thaikoodam,15,72,0,0,0
2025-10-29,Thaikoodam,16,81,0,0,0
2025-10-29,Thaikoodam,17,170,0,0,1
2025-10-29,Thaikoodam,18,217,0,0,1
2025-10-29,Thaikoodam,19,213,0,0,1
2025-10-29,Thaikoodam,20,213,0,0,1
2025-10-29,Thaikoodam,21,78,0,0,0
2025-10-29,Thaikoodam,22,86,0,0,0
2025-10-29,Petta,6,93,0,0,0
2025-10-29,Petta,7,69,0,0,0
2025-10-29,Petta,8,196,0,1,0
2025-10-29,Petta,9,220,0,1,0
2025-10-29,Petta,10,202,0,1,0
2025-10-29,Petta,11,74,0,0,0
2025-10-29,Petta,12,77,0,0,0
2025-10-29,Petta,13,70,0,0,0
2025-10-29,Petta,14,77,0,0,0
2025-10-29,Petta,15,104,0,0,0
2025-10-29,Petta,16,74,0,0,0
2025-10-29,Petta,17,233,0,0,1
2025-10-29,Petta,18,202,0,0,1
2025-10-29,Petta,19,207,0,0,1
2025-10-29,Petta,20,182,0,0,1
2025-10-29,Petta,21,85,0,0,0
2025-10-29,Petta,22,81,0,0,0
2025-10-29,Vadakkekotta,6,79,0,0,0
2025-10-29,Vadakkekotta,7,80,0,0,0
2025-10-29,Vadakkekotta,8,191,0,1,0
2025-10-29,Vadakkekotta,9,194,0,1,0
2025-10-29,Vadakkekotta,10,207,0,1,0
2025-10-29,Vadakkekotta,11,82,0,0,0
2025-10-29,Vadakkekotta,12,86,0,0,0
2025-10-29,Vadakkekotta,13,61,0,0,0
2025-10-29,Vadakkekotta,14,85,0,0,0
2025-10-29,Vadakkekotta,15,98,0,0,0
2025-10-29,Vadakkekotta,16,84,0,0,0
2025-10-29,Vadakkekotta,17,212,0,0,1
2025-10-29,Vadakkekotta,18,218,0,0,1
2025-10-29,Vadakkekotta,19,196,0,0,1
2025-10-29,Vadakkekotta,20,187,0,0,1
2025-10-29,Vadakkekotta,21,73,0,0,0
2025-10-29,Vadakkekotta,22,64,0,0,0
2025-10-29,SN Junction,6,69,0,0,0
2025-10-29,SN Junction,7,85,0,0,0
2025-10-29,SN Junction,8,200,0,1,0
2025-10-29,SN Junction,9,199,0,1,0
2025-10-29,SN Junction,10,208,0,1,0
2025-10-29,SN Junction,11,92,0,0,0
2025-10-29,SN Junction,12,71,0,0,0
2025-10-29,SN Junction,13,80,0,0,0
2025-10-29,SN Junction,14,90,0,0,0
2025-10-29,SN Junction,15,86,0,0,0
2025-10-29,SN Junction,16,79,0,0,0
2025-10-29,SN Junction,17,202,0,0,1
2025-10-29,SN Junction,18,212,0,0,1
2025-10-29,SN Junction,19,206,0,0,1
2025-10-29,SN Junction,20,196,0,0,1
2025-10-29,SN Junction,21,76,0,0,0
2025-10-29,SN Junction,22,69,0,0,0
2025-10-29,Tripunithura Terminal,6,72,0,0,0
2025-10-29,Tripunithura Terminal,7,65,0,0,0
2025-10-29,Tripunithura Terminal,8,200,0,1,0
2025-10-29,Tripunithura Terminal,9,212,0,1,0
2025-10-29,Tripunithura Terminal,10,182,0,1,0
2025-10-29,Tripunithura Terminal,11,72,0,0,0
2025-10-29,Tripunithura Terminal,12,70,0,0,0
2025-10-29,Tripunithura Terminal,13,70,0,0,0
2025-10-29,Tripunithura Terminal,14,67,0,0,0
2025-10-29,Tripunithura Terminal,15,75,0,0,0
2025-10-29,Tripunithura Terminal,16,61,0,0,0
2025-10-29,Tripunithura Terminal,17,210,0,0,1
2025-10-29,Tripunithura Terminal,18,218,0,0,1
2025-10-29,Tripunithura Terminal,19,210,0,0,1
2025-10-29,Tripunithura Terminal,20,199,0,0,1
2025-10-29,Tripunithura Terminal,21,86,0,0,0
2025-10-29,Tripunithura Terminal,22,65,0,0,0
2025-11-05,Aluva,6,215,0,0,0
2025-11-05,Aluva,7,209,0,0,0
2025-11-05,Aluva,8,488,0,1,0
2025-11-05,Aluva,9,511,0,1,0
2025-11-05,Aluva,10,502,0,1,0
2025-11-05,Aluva,11,190,0,0,0
2025-11-05,Aluva,12,205,0,0,0
2025-11-05,Aluva,13,200,0,0,0
2025-11-05,Aluva,14,202,0,0,0
2025-11-05,Aluva,15,191,0,0,0
2025-11-05,Aluva,16,192,0,0,0
2025-11-05,Aluva,17,466,0,0,1
2025-11-05,Aluva,18,471,0,0,1
2025-11-05,Aluva,19,503,0,0,1
2025-11-05,Aluva,20,480,0,0,1
2025-11-05,Aluva,21,175,0,0,0
2025-11-05,Aluva,22,206,0,0,0
2025-11-05,Pulinchodu,6,75,0,0,0
2025-11-05,Pulinchodu,7,85,0,0,0
2025-11-05,Pulinchodu,8,216,0,1,0
2025-11-05,Pulinchodu,9,227,0,1,0
2025-11-05,Pulinchodu,10,196,0,1,0
2025-11-05,Pulinchodu,11,69,0,0,0
2025-11-05,Pulinchodu,12,79,0,0,0
2025-11-05,Pulinchodu,13,84,0,0,0
2025-11-05,Pulinchodu,14,74,0,0,0
2025-11-05,Pulinchodu,15,72,0,0,0
2025-11-05,Pulinchodu,16,85,0,0,0
2025-11-05,Pulinchodu,17,209,0,0,1
2025-11-05,Pulinchodu,18,179,0,0,1
2025-11-05,Pulinchodu,19,210,0,0,1
2025-11-05,Pulinchodu,20,201,0,0,1
2025-11-05,Pulinchodu,21,66,0,0,0
2025-11-05,Pulinchodu,22,80,0,0,0
2025-11-05,Companypady,6,106,0,0,0
2025-11-05,Companypady,7,83,0,0,0
2025-11-05,Companypady,8,194,0,1,0
2025-11-05,Companypady,9,199,0,1,0
2025-11-05,Companypady,10,201,0,1,0
2025-11-05,Companypady,11,72,0,0,0
2025-11-05,Companypady,12,74,0,0,0
2025-11-05,Companypady,13,76,0,0,0
2025-11-05,Companypady,14,71,0,0,0
2025-11-05,Companypady,15,92,0,0,0
2025-11-05,Companypady,16,68,0,0,0
2025-11-05,Companypady,17,172,0,0,1
2025-11-05,Companypady,18,223,0,0,1
2025-11-05,Companypady,19,214,0,0,1
2025-11-05,Companypady,20,198,0,0,1
2025-11-05,Companypady,21,82,0,0,0
2025-11-05,Companypady,22,83,0,0,0
2025-11-05,Ambattukavu,6,89,0,0,0
2025-11-05,Ambattukavu,7,82,0,0,0
2025-11-05,Ambattukavu,8,189,0,1,0
2025-11-05,Ambattukavu,9,181,0,1,0
2025-11-05,Ambattukavu,10,207,0,1,0
2025-11-05,Ambattukavu,11,86,0,0,0
2025-11-05,Ambattukavu,12,79,0,0,0
2025-11-05,Ambattukavu,13,71,0,0,0
2025-11-05,Ambattukavu,14,67,0,0,0
2025-11-05,Ambattukavu,15,75,0,0,0
2025-11-05,Ambattukavu,16,72,0,0,0
2025-11-05,Ambattukavu,17,190,0,0,1
2025-11-05,Ambattukavu,18,194,0,0,1
2025-11-05,Ambattukavu,19,160,0,0,1
2025-11-05,Ambattukavu,20,210,0,0,1
2025-11-05,Ambattukavu,21,81,0,0,0
2025-11-05,Ambattukavu,22,77,0,0,0
2025-11-05,Muttom,6,68,0,0,0
2025-11-05,Muttom,7,65,0,0,0
2025-11-05,Muttom,8,206,0,1,0
2025-11-05,Muttom,9,191,0,1,0
2025-11-05,Muttom,10,213,0,1,0
2025-11-05,Muttom,11,94,0,0,0
2025-11-05,Muttom,12,86,0,0,0
2025-11-05,Muttom,13,79,0,0,0
2025-11-05,Muttom,14,83,0,0,0
2025-11-05,Muttom,15,77,0,0,0
2025-11-05,Muttom,16,58,0,0,0
2025-11-05,Muttom,17,194,0,0,1
2025-11-05,Muttom,18,189,0,0,1
2025-11-05,Muttom,19,222,0,0,1
2025-11-05,Muttom,20,230,0,0,1
2025-11-05,Muttom,21,83,0,0,0
2025-11-05,Muttom,22,80,0,0,0
2025-11-05,Kalamassery,6,214,0,0,0
2025-11-05,Kalamassery,7,208,0,0,0
2025-11-05,Kalamassery,8,541,0,1,0
2025-11-05,Kalamassery,9,480,0,1,0
2025-11-05,Kalamassery,10,536,0,1,0
2025-11-05,Kalamassery,11,188,0,0,0
2025-11-05,Kalamassery,12,182,0,0,0
2025-11-05,Kalamassery,13,190,0,0,0
2025-11-05,Kalamassery,14,212,0,0,0
2025-11-05,Kalamassery,15,212,0,0,0
2025-11-05,Kalamassery,16,203,0,0,0
2025-11-05,Kalamassery,17,478,0,0,1
2025-11-05,Kalamassery,18,506,0,0,1
2025-11-05,Kalamassery,19,504,0,0,1
2025-11-05,Kalamassery,20,481,0,0,1
2025-11-05,Kalamassery,21,198,0,0,0
2025-11-05,Kalamassery,22,204,0,0,0
2025-11-05,CUSAT,6,77,0,0,0
2025-11-05,CUSAT,7,95,0,0,0
2025-11-05,CUSAT,8,194,0,1,0
2025-11-05,CUSAT,9,185,0,1,0
2025-11-05,CUSAT,10,193,0,1,0
2025-11-05,CUSAT,11,80,0,0,0
2025-11-05,CUSAT,12,98,0,0,0
2025-11-05,CUSAT,13,77,0,0,0
2025-11-05,CUSAT,14,79,0,0,0
2025-11-05,CUSAT,15,88,0,0,0
2025-11-05,CUSAT,16,67,0,0,0
2025-11-05,CUSAT,17,208,0,0,1
2025-11-05,CUSAT,18,208,0,0,1
2025-11-05,CUSAT,19,212,0,0,1
2025-11-05,CUSAT,20,212,0,0,1
2025-11-05,CUSAT,21,76,0,0,0
2025-11-05,CUSAT,22,70,0,0,0
2025-11-05,Pathadipalam,6,86,0,0,0
2025-11-05,Pathadipalam,7,84,0,0,0
2025-11-05,Pathadipalam,8,202,0,1,0
2025-11-05,Pathadipalam,9,199,0,1,0
2025-11-05,Pathadipalam,10,189,0,1,0
2025-11-05,Pathadipalam,11,82,0,0,0
2025-11-05,Pathadipalam,12,88,0,0,0
2025-11-05,Pathadipalam,13,68,0,0,0
2025-11-05,Pathadipalam,14,69,0,0,0
2025-11-05,Pathadipalam,15,74,0,0,0
2025-11-05,Pathadipalam,16,89,0,0,0
2025-11-05,Pathadipalam,17,200,0,0,1
2025-11-05,Pathadipalam,18,218,0,0,1
2025-11-05,Pathadipalam,19,196,0,0,1
2025-11-05,Pathadipalam,20,191,0,0,1
2025-11-05,Pathadipalam,21,75,0,0,0
2025-11-05,Pathadipalam,22,79,0,0,0
2025-11-05,Edappally,6,206,0,0,0
2025-11-05,Edappally,7,211,0,0,0
2025-11-05,Edappally,8,513,0,1,0
2025-11-05,Edappally,9,532,0,1,0
2025-11-05,Edappally,10,516,0,1,0
2025-11-05,Edappally,11,202,0,0,0
2025-11-05,Edappally,12,208,0,0,0
2025-11-05,Edappally,13,175,0,0,0
2025-11-05,Edappally,14,200,0,0,0
2025-11-05,Edappally,15,206,0,0,0
2025-11-05,Edappally,16,223,0,0,0
2025-11-05,Edappally,17,493,0,0,1
2025-11-05,Edappally,18,509,0,0,1
2025-11-05,Edappally,19,432,0,0,1
2025-11-05,Edappally,20,492,0,0,1
2025-11-05,Edappally,21,187,0,0,0
2025-11-05,Edappally,22,182,0,0,0
2025-11-05,Changampuzha Park,6,87,0,0,0
2025-11-05,Changampuzha Park,7,77,0,0,0
2025-11-05,Changampuzha Park,8,214,0,1,0
2025-11-05,Changampuzha Park,9,211,0,1,0
2025-11-05,Changampuzha Park,10,224,0,1,0
2025-11-05,Changampuzha Park,11,80,0,0,0
2025-11-05,Changampuzha Park,12,78,0,0,0
2025-11-05,Changampuzha Park,13,85,0,0,0
2025-11-05,Changampuzha Park,14,88,0,0,0
2025-11-05,Changampuzha Park,15,92,0,0,0
2025-11-05,Changampuzha Park,16,72,0,0,0
2025-11-05,Changampuzha Park,17,185,0,0,1
2025-11-05,Changampuzha Park,18,212,0,0,1
2025-11-05,Changampuzha Park,19,172,0,0,1
2025-11-05,Changampuzha Park,20,241,0,0,1
2025-11-05,Changampuzha Park,21,82,0,0,0
2025-11-05,Changampuzha Park,22,80,0,0,0
2025-11-05,Palarivattom,6,79,0,0,0
2025-11-05,Palarivattom,7,102,0,0,0
2025-11-05,Palarivattom,8,206,0,1,0
2025-11-05,Palarivattom,9,206,0,1,0
2025-11-05,Palarivattom,10,197,0,1,0
2025-11-05,Palarivattom,11,82,0,0,0
2025-11-05,Palarivattom,12,96,0,0,0
2025-11-05,Palarivattom,13,102,0,0,0
2025-11-05,Palarivattom,14,77,0,0,0
2025-11-05,Palarivattom,15,72,0,0,0
2025-11-05,Palarivattom,16,73,0,0,0
2025-11-05,Palarivattom,17,192,0,0,1
2025-11-05,Palarivattom,18,189,0,0,1
2025-11-05,Palarivattom,19,222,0,0,1
2025-11-05,Palarivattom,20,176,0,0,1
2025-11-05,Palarivattom,21,78,0,0,0
2025-11-05,Palarivattom,22,78,0,0,0
2025-11-05,JLN Stadium,6,85,0,0,0
2025-11-05,JLN Stadium,7,94,0,0,0
2025-11-05,JLN Stadium,8,212,0,1,0
2025-11-05,JLN Stadium,9,221,0,1,0
2025-11-05,JLN Stadium,10,200,0,1,0
2025-11-05,JLN Stadium,11,85,0,0,0
2025-11-05,JLN Stadium,12,87,0,0,0
2025-11-05,JLN Stadium,13,82,0,0,0
2025-11-05,JLN Stadium,14,74,0,0,0
2025-11-05,JLN Stadium,15,71,0,0,0
2025-11-05,JLN Stadium,16,72,0,0,0
2025-11-05,JLN Stadium,17,198,0,0,1
2025-11-05,JLN Stadium,18,215,0,0,1
2025-11-05,JLN Stadium,19,195,0,0,1
2025-11-05,JLN Stadium,20,194,0,0,1
2025-11-05,JLN Stadium,21,69,0,0,0
2025-11-05,JLN Stadium,22,78,0,0,0
2025-11-05,Kaloor Town Hall,6,82,0,0,0
2025-11-05,Kaloor Town Hall,7,86,0,0,0
2025-11-05,Kaloor Town Hall,8,205,0,1,0
2025-11-05,Kaloor Town Hall,9,233,0,1,0
2025-11-05,Kaloor Town Hall,10,213,0,1,0
2025-11-05,Kaloor Town Hall,11,79,0,0,0
2025-11-05,Kaloor Town Hall,12,78,0,0,0
2025-11-05,Kaloor Town Hall,13,66,0,0,0
2025-11-05,Kaloor Town Hall,14,71,0,0,0
2025-11-05,Kaloor Town Hall,15,68,0,0,0
2025-11-05,Kaloor Town Hall,16,83,0,0,0
2025-11-05,Kaloor Town Hall,17,198,0,0,1
